Welcome to PlayZ TV | Welcome to PlayZ TV | New App | https://playztv.pages.dev/promo/master.m3u8
India In Action - Athletics - 25 Sep 2026 [ENG] - 20th Asian Games Aichi-Nagoya 2026 | Live Event | https://sonydaimenew.akamaized.net/hls/live/2120306/AG_Strea2409/ENG/std_lrh-800300010.m3u8?hdnea=exp%3D1790379807~acl%3D%2F%2A~id%3D55461394537217499746677676737531~hmac%3D07a94103d52bcdc44f153342bc17d324aae1bf276cf1103bb5e8e38d8e8b08af
Moonbug Kids | Kids | https://tvsen6.aynaott.com/MoonbugKids/index.m3u8?e=1784102587&u=ee5437a7-c16b-4700-b317-a41b77d5cba9&token=bb483e4de44847e04d2d1fbbf8098cd7
3ABN Kids | Kids | https://tvsen6.aynaott.com/3abnkids/index.m3u8?e=1784102588&u=ee5437a7-c16b-4700-b317-a41b77d5cba9&token=3a88dd05abf3d2a88da7c3754b99c5e6
PBS Kids | Kids | https://2-fss-2.streamhoster.com/pl_140/amlst:200914-1298290/playlist.m3u8
Sony ATTH | Kids | https://live20.bozztv.com/giatvplayout7/giatv-209611/index.m3u8
Network 10 | Hindi | https://tvsen6.aynaott.com/Network10/index.m3u8?e=1784102589&u=ee5437a7-c16b-4700-b317-a41b77d5cba9&token=ce8f95de4868ba48e754638e36f90109
9X Tashan | Hindi | https://tvsen6.aynaott.com/9X_Tashan/index.m3u8?e=1784102590&u=ee5437a7-c16b-4700-b317-a41b77d5cba9&token=c021d7a607b33144aa5b0b83089b0fb5
9x Jalwa | Hindi | https://tvsen6.aynaott.com/CiPT1VTG8bVekeAZiibd/index.m3u8?e=1784102591&u=ee5437a7-c16b-4700-b317-a41b77d5cba9&token=6ff3e5a92d4d71f3fc281780d3831c05
Music India | Hindi | https://cdn-2.pishow.tv/live/226/master.m3u8
Goldmines | Hindi | https://tvsen6.aynaott.com/hKrngve2/index.m3u8?e=1784102592&u=ee5437a7-c16b-4700-b317-a41b77d5cba9&token=c2995b4981869497cd8659e3a739f2d1
Goldmines Movies | Hindi | https://tvsen6.aynaott.com/FsD43fcG/index.m3u8?e=1784102593&u=ee5437a7-c16b-4700-b317-a41b77d5cba9&token=5da1770fba3540984206a834fafb382a
Goldmines Bollywood | Hindi | https://tvsen6.aynaott.com/55xNrLdf/index.m3u8?e=1784102593&u=ee5437a7-c16b-4700-b317-a41b77d5cba9&token=bdf9e0d52656d2f220337254a719a208
Dangal 2 | Hindi | https://tvsen6.aynaott.com/U8SSRsqP/index.m3u8?e=1784102594&u=ee5437a7-c16b-4700-b317-a41b77d5cba9&token=e51e1a1419a8e13a78b319b915184125
Dangal | Hindi | https://tvsen6.aynaott.com/uS9QwrbB/index.m3u8?e=1784102594&u=ee5437a7-c16b-4700-b317-a41b77d5cba9&token=1f2a210560b673b66b0d398f2d6fc2fd
Shemaroo TV | Hindi | https://tvsen6.aynaott.com/D3NDt6gn/index.m3u8?e=1784102595&u=ee5437a7-c16b-4700-b317-a41b77d5cba9&token=2347b8a1b6f0ba558b12440528ea38a5
The Q | Hindi | https://tvsen6.aynaott.com/3PjZZahm/index.m3u8?e=1784102596&u=ee5437a7-c16b-4700-b317-a41b77d5cba9&token=92ddc6a5821e135aef133dbd8b8b6fc7
Taaza TV | Hindi | https://tvsen7.aynaott.com/TaazaTV/index.m3u8?e=1784102596&u=ee5437a7-c16b-4700-b317-a41b77d5cba9&token=494643e330e44e6ef06dc35ccda0ac7c
Dhinchaak | Hindi | https://tvsen6.aynaott.com/a2cKGQtB/index.m3u8?e=1784102597&u=ee5437a7-c16b-4700-b317-a41b77d5cba9&token=18f202477e23fba0f1d6d5e94ac5c4f3
Hindi Movie Classic 24 | Hindi | https://vods2.aynaott.com/hindimovies/index.m3u8
Manoranjan TV | Hindi | https://tvsen6.aynaott.com/vhu6qz5Nsd/index.m3u8?e=1784102598&u=ee5437a7-c16b-4700-b317-a41b77d5cba9&token=a7992b8a768b673dd9befef8df89c6e8
TBS | English | https://cdntv.tbs.seoul.kr/tbs/tbs_tv_web.smil/playlist.m3u8
Court TV | English | https://cdn-uw2-prod.tsv2.amagi.tv/linear/amg01438-ewscrippscompan-courttv-tablo/playlist.m3u8
Adventure Earth | English | https://autentic-adventure-earth-1-eu.rakuten.wurl.tv/playlist.m3u8
CMAC TV | English | https://reflect-vod-cmac.cablecast.tv/live-11/live/stream-2/live.m3u8
CGTN Docu | English | https://tvsen6.aynaott.com/cgtnDocumentary/index.m3u8?e=1784102601&u=ee5437a7-c16b-4700-b317-a41b77d5cba9&token=e219182793529f01b10009fa276c071e
Persiana Korea | English | https://korhls.persiana.live/hls/stream.m3u8
World War TV | English | https://aenetworks-worldwartv-rakuten.amagi.tv/playlist.m3u8
AXS | English | https://tvsen6.aynaott.com/axs/index.m3u8?e=1784102603&u=ee5437a7-c16b-4700-b317-a41b77d5cba9&token=5b48c4a7bd1890ccb2bba27e4471f1db
InTravel | English | https://amg00861-amg00861c10-rakuten-uk-3152.playouts.now.amagi.tv/playlist.m3u8
Power Turk | English | https://livetv.powerapp.com.tr/powerturkTV/powerturkhd.smil/playlist.m3u8
Cowboy Movie Channel | English | https://streams2.sofast.tv/sofastplayout/32eb332e-f644-46e5-ad91-e55ad80d14f7_0_HLS/master.m3u8
4k Travel | English | https://streams2.sofast.tv/sofastplayout/33c31ac4-51fa-46ae-afd0-0d1fe5e60a80_0_HLS/master.m3u8
Persiana Travel | English | https://ptravelhls.persiana.live/hls/stream.m3u8
Travel XP | English | https://27c980761ff9437d929e64647afe183a.mediatailor.us-east-1.amazonaws.com/v1/master/44f73ba4d03e9607dcd9bebdcb8494d86964f1d8/RakutenTV-eu_TravelXP/playlist.m3u8
Travel Channel | English | https://tvsen6.aynaott.com/travelxp/index.m3u8?e=1784102608&u=ee5437a7-c16b-4700-b317-a41b77d5cba9&token=2d204479cea4c71c2290102ae4d75ea1
Action Hollywood Movies | English | https://cdn-apse1-prod.tsv2.amagi.tv/linear/amg01076-lightningintern-actionhollywood-samsungnz/playlist.m3u8
Movie Sphere | English | https://moviesphereuk-samsunguk.amagi.tv/playlist.m3u8
MTV | English | https://tvsen6.aynaott.com/mtv/index.m3u8?e=1784102610&u=ee5437a7-c16b-4700-b317-a41b77d5cba9&token=b99f4b905260714794250d1410a936a2
Wild TV | English | https://dfhsahpa45kk2.cloudfront.net/scheduler/scheduleMaster/476.m3u8
AMC TV | English | https://tvsen6.aynaott.com/amc/index.m3u8?e=1784102611&u=ee5437a7-c16b-4700-b317-a41b77d5cba9&token=ea6c08b4d5db4f78b5d801f40610e3e0
Nat Geo TV | English | https://tvsen6.aynaott.com/natgeo/index.m3u8?e=1784102611&u=ee5437a7-c16b-4700-b317-a41b77d5cba9&token=be23b688e0d8482e77b3a038a220a900
Animal Planet HD | English | https://tiger-hub.vercel.app@vodzong.mjunoon.tv:8087/streamtest/Animal-Planet-158-3/playlist.m3u8
HBO | English | https://tvsen5.aynaott.com/MehaSAh6/index.m3u8?e=1784102613&u=ee5437a7-c16b-4700-b317-a41b77d5cba9&token=63800af70a1a86c816985ecf6e9de82f
HBO 2 | English | https://tvsen7.aynaott.com/hbo2/index.m3u8?e=1784102613&u=ee5437a7-c16b-4700-b317-a41b77d5cba9&token=40fc8084b5fc57624decaf17689aa4e3
EPIX TV | English | https://tvsen7.aynaott.com/epix/index.m3u8?e=1784102614&u=ee5437a7-c16b-4700-b317-a41b77d5cba9&token=59a2e109d32014e09775390d135382f5
HGTV | English | https://tvsen7.aynaott.com/hgtv/index.m3u8?e=1784102615&u=ee5437a7-c16b-4700-b317-a41b77d5cba9&token=1314fc6868b96607d2b88ebf38af1736
Rakuten Movies | English | https://0145451975a64b35866170fd2e8fa486.mediatailor.eu-west-1.amazonaws.com/v1/master/0547f18649bd788bec7b67b746e47670f558b6b2/production-LiveChannel-5987/master.m3u8
CBS TV | English | https://tvsen7.aynaott.com/cbs/index.m3u8?e=1784102616&u=ee5437a7-c16b-4700-b317-a41b77d5cba9&token=090e7d0dc284e7ec6ad993c1a8c9fc18
USA TV | English | https://tvsen6.aynaott.com/usa/index.m3u8?e=1784102617&u=ee5437a7-c16b-4700-b317-a41b77d5cba9&token=3859c38f5a35c0c3d95b5244f5e393d4
FX TV | English | https://tvsen7.aynaott.com/fx/index.m3u8?e=1784102617&u=ee5437a7-c16b-4700-b317-a41b77d5cba9&token=fd5a4237c19f16cb306dcfd4e312ad23
pix 11 | English | https://tvsen6.aynaott.com/pix11/index.m3u8?e=1784102618&u=ee5437a7-c16b-4700-b317-a41b77d5cba9&token=a0dee7e79b0bdfa720434250b5fa6240
YTV | English | https://tvsen6.aynaott.com/ytv/index.m3u8?e=1784102618&u=ee5437a7-c16b-4700-b317-a41b77d5cba9&token=984e9148885e8c2f8cc1fbbf456eaa27
BRAVO | English | https://tvsen7.aynaott.com/bravo/index.m3u8?e=1784102619&u=ee5437a7-c16b-4700-b317-a41b77d5cba9&token=3b78032bd928888aede14d2a4c6d4232
COOKING TV | English | https://tvsen7.aynaott.com/cooking/index.m3u8?e=1784102620&u=ee5437a7-c16b-4700-b317-a41b77d5cba9&token=5b879064b7a6da5ae5e100c1f71ad522
TLC HD | English | https://tvsen6.aynaott.com/tlc_hd/index.m3u8?e=1784102621&u=ee5437a7-c16b-4700-b317-a41b77d5cba9&token=032b2c039214b5eb81d1d06aac66a512
COMEDY CENTRAL | English | https://tvsen7.aynaott.com/comedycentral/index.m3u8?e=1784102621&u=ee5437a7-c16b-4700-b317-a41b77d5cba9&token=27fa1c9d3a8441fe7c5b8c05a081c9b5
Food Network | English | https://tvsen6.aynaott.com/foodnetwork/index.m3u8?e=1784102622&u=ee5437a7-c16b-4700-b317-a41b77d5cba9&token=dabd0667017770543635be4bb1f63c22
LAFF TV | English | https://tvsen7.aynaott.com/laff/index.m3u8?e=1784102623&u=ee5437a7-c16b-4700-b317-a41b77d5cba9&token=faf783961c7c677ea0d1dfef140ad3ca
SYFY TV | English | https://tvsen7.aynaott.com/syfy/index.m3u8?e=1784102623&u=ee5437a7-c16b-4700-b317-a41b77d5cba9&token=5e174d1f2948823df1ef557767e4aa8d
RDS Social TV | English | https://tvsen6.aynaott.com/RDSSocialTV/index.m3u8?e=1784102624&u=ee5437a7-c16b-4700-b317-a41b77d5cba9&token=1ac300264468f2f6fe391b1cac109e95
OAN | English | https://a-cdn.klowdtv.com/live1/oan_720p/playlist.m3u8
TAQBEER | Religious | https://tvsen7.aynaott.com/takbeer/index.m3u8?e=1784102625&u=ee5437a7-c16b-4700-b317-a41b77d5cba9&token=81782f6025584e79ffd591d834ff3fb0
Eman Channel | Religious | https://tvsen6.aynaott.com/eman/index.m3u8?e=1784102626&u=ee5437a7-c16b-4700-b317-a41b77d5cba9&token=ac68781519dc02fa881bb036e27720d6
Deen TV | Religious | https://tvsen7.aynaott.com/deen/index.m3u8?e=1784102626&u=ee5437a7-c16b-4700-b317-a41b77d5cba9&token=0e3dce4bf23e1ea8b102191022c0dfcc
Channel Win | Religious | https://cdn-4.pishow.tv/live/229/master.m3u8
Peace TV Urdu HD | Religious | https://tvsen6.aynaott.com/PeaceTVUrduHD/index.m3u8?e=1784102628&u=ee5437a7-c16b-4700-b317-a41b77d5cba9&token=7cf820bc700fe8ed9e8b0084f0c6f84b
RTV Islam | Religious | https://protokolldns.xyz/rtvislamweb554/index.m3u8
Islam TV | Religious | https://tvsen6.aynaott.com/islam/index.m3u8?e=1784102629&u=ee5437a7-c16b-4700-b317-a41b77d5cba9&token=08e8a8df941b53b9792355f81b43937e
Discover Pikstan | Weather | https://livecdn.live247stream.com/discoverpakistan/web/playlist.m3u8
Sangeet Bangla | Music | https://tvsen6.aynaott.com/hT5jHczt/index.m3u8?e=1784102630&u=ee5437a7-c16b-4700-b317-a41b77d5cba9&token=36c90e8e5a1cee8374378d93fb7c4971
Geo ENT | Urdhu | https://jk3lz82elw79-hls-live.5centscdn.com/harPalGeo/955ad3298db330b5ee880c2c9e6f23a0.sdp/playlist.m3u8
Khushboo | Indian Bangla | https://tvsen6.aynaott.com/mzwbzfZ4/index.m3u8?e=1784102631&u=ee5437a7-c16b-4700-b317-a41b77d5cba9&token=98108f8c82a0dc91e30e52fe77713a09
Republic Bangla | Indian Bangla | https://tvsen5.aynaott.com/qRHda6ax/index.m3u8?e=1784102632&u=ee5437a7-c16b-4700-b317-a41b77d5cba9&token=f74b592fbf23b79d3f770baf76fefd5d
TV9 Bangla | Indian Bangla | https://dyjmyiv3bp2ez.cloudfront.net/pub-iotv9banaen8yq/liveabr/playlist.m3u8
Zee 24 Ghanta | Indian Bangla | https://tvsen6.aynaott.com/DpPnXP9r/index.m3u8?e=1784102633&u=ee5437a7-c16b-4700-b317-a41b77d5cba9&token=4dfe1eedcd3d06e8d4e5f73751abcf2a
kolkata TV | Indian Bangla | https://tvsen6.aynaott.com/kolkatatv/index.m3u8?e=1784102634&u=ee5437a7-c16b-4700-b317-a41b77d5cba9&token=7dd61eff112afc871fa5ff030faacde9
Assam Talks | Indian Bangla | https://tvsen7.aynaott.com/AssamTalks/index.m3u8?e=1784102635&u=ee5437a7-c16b-4700-b317-a41b77d5cba9&token=c5ae931b66e2b3bb39f8dcc43ef2118d
R Plus | Indian Bangla | https://thelegitpro.in/pntv/rplusnews24x7/index.m3u8
R Plus Gold | Indian Bangla | https://tvsen6.aynaott.com/RplusGold/index.m3u8?e=1784102636&u=ee5437a7-c16b-4700-b317-a41b77d5cba9&token=b861d971e5f250a869df24cffd35d888
News Time Bangla | Indian Bangla | https://tvsen6.aynaott.com/NewsTime/index.m3u8?e=1784102637&u=ee5437a7-c16b-4700-b317-a41b77d5cba9&token=31255bb35aab8fb1f34e5e741754152c
Rongeen TV | Indian Bangla | https://server.thelegitpro.in/rongeentv/rongeentv/index.m3u8
DD Bangla | Indian Bangla | https://d3qs3d2rkhfqrt.cloudfront.net/out/v1/7ff57cc9046b4c188b51a0d506f36e7f/index_3.m3u8
Enter 10 Bangla | Indian Bangla | https://live-bangla.akamaized.net/liveabr/playlist.m3u8
Zee Bangla Sonar | Indian Bangla | https://d1g8wgjurz8via.cloudfront.net/bpk-tv/NGCHD/default/NGCHD.m3u8
Spice FM | Radio | https://stream.spicefmbd.com/stream.m3u8
Radio Bhumi 92.80 FM | Radio | https://apollo.ihostman.com/8002/stream
Peoples Radio | Radio | http://s3.myradiostream.com:14498/;stream.mp3
Radio Bangladesh CO | Radio | http://radiobangladesh.co.uk:8000/live
Relaks Radio | Radio | http://stream.spicefmbd.com/stream.m3u8
Bangla Radio | Radio | https://apollo.ihostman.com:8002/stream?icy=https
Saudia Radio | Radio | https://live.kwikmotion.com/sbrksasaudiaradiolive/srpksasaudiaradio/playlist.m3u8
Unite8 Sports 1 | Latest | https://tvsen6.aynaott.com/superlaliga/index.m3u8?e=1784102646&u=ee5437a7-c16b-4700-b317-a41b77d5cba9&token=ca6007374eda23b74a8328c74fb0adf0
Unite8 Sports 2 | Latest | https://tvsen7.aynaott.com/Sports1/index.m3u8?e=1784102646&u=ee5437a7-c16b-4700-b317-a41b77d5cba9&ip=52.157.32.49&token=6e80b0021171278f37f9970c64f7e10f
Green TV HD | Latest | https://tvsen6.aynaott.com/cLuA3hJR/index.m3u8?e=1784102650&u=ee5437a7-c16b-4700-b317-a41b77d5cba9&token=4611739ee78a2cc302c5eb6c7e0ec1d9
PTV Sports | Football | https://tvsen7.aynaott.com/zY3hJ7pQ2vM5gD8s/index.m3u8?e=1784102651&u=ee5437a7-c16b-4700-b317-a41b77d5cba9&ip=52.157.32.49&token=258517a6abcacd20116947f2c3132059
Espn | Football | https://tvsen5.aynaott.com/espn/index.m3u8?e=1784102653&u=ee5437a7-c16b-4700-b317-a41b77d5cba9&token=fbc560646ea38d9fce118fcd264926c5
A sports | Cricket | https://tvsen6.aynaott.com/zv68oqPDu7MZZwmHhRxt/index.m3u8?e=1784102655&u=ee5437a7-c16b-4700-b317-a41b77d5cba9&token=833b5dd42540ad3eaf690e4b371d5fec
Cricket Gold | Cricket | https://tvsen6.aynaott.com/M2W2UR49dmeKbZnmdRzN/index.m3u8?e=1784102657&u=ee5437a7-c16b-4700-b317-a41b77d5cba9&token=46102f1b8150e3d7fda5eb1ee9ffd94e
BT Sports 2 | Cricket | https://tvsen6.aynaott.com/btSport2/index.m3u8?e=1784102657&u=ee5437a7-c16b-4700-b317-a41b77d5cba9&token=adb8565e4802294a0887f78480964696
Willow TV | Cricket | https://tvsen5.aynaott.com/willowhd/index.m3u8?e=1784102658&u=ee5437a7-c16b-4700-b317-a41b77d5cba9&token=a9cdf8d7d3bacb7c8aea83611a6c3906
PTV Sports | Cricket | https://tvsen7.aynaott.com/zY3hJ7pQ2vM5gD8s/index.m3u8?e=1784102658&u=ee5437a7-c16b-4700-b317-a41b77d5cba9&ip=52.157.32.49&token=b75669e4aa0dd58c602b637ab66af304
Deshi TV (720p) | Unknown | https://deshitv.deshitv24.net/live/myStream/playlist.m3u8
My TV | Unknown | https://app.ncare.live/c3VydmVyX8RpbEU9Mi8xNy8yMDE0GIDU6RgzQ6NTAgdEoaeFzbF92YWxIZTO0U0ezN1IzMyfvcGVMZEJCTEFWeVN3PTOmdFsaWRtaW51aiPhnPTI2/mytv-up-off.stream/live-orgin/mytv-up-off.stream/playlist.m3u8
Channel S | Unknown | https://app.ncare.live/c3VydmVyX8RpbEU9Mi8xNy8yMDE0GIDU6RgzQ6NTAgdEoaeFzbF92YWxIZTO0U0ezN1IzMyfvcGVMZEJCTEFWeVN3PTOmdFsaWRtaW51aiPhnPTI2/channels.stream/live-orgin/channels.stream/playlist.m3u8
Green TV (1080p) | Unknown | https://app.ncare.live/c3VydmVyX8RpbEU9Mi8xNy8yMDE0GIDU6RgzQ6NTAgdEoaeFzbF92YWxIZTO0U0ezN1IzMyfvcGVMZEJCTEFWeVN3PTOmdFsaWRtaW51aiPhnPTI2/greentv.stream/live-orgin/greentv.stream/playlist.m3u8
Boishakhi TV | Unknown | https://boishakhi.sonarbanglatv.com/boishakhi/boishakhitv/index.m3u8
Ananda TV | Unknown | https://app.ncare.live/c3VydmVyX8RpbEU9Mi8xNy8yMDE0GIDU6RgzQ6NTAgdEoaeFzbF92YWxIZTO0U0ezN1IzMyfvcGVMZEJCTEFWeVN3PTOmdFsaWRtaW51aiPhnPTI2/anandatv.stream/live-orgin/anandatv.stream/playlist.m3u8
Maasranga TV (720p) | Unknown | http://tvsen5.aynascope.net/maasrangatv/index.m3u8
NAN TV | Unknown | https://app.ncare.live/c3VydmVyX8RpbEU9Mi8xNy8yMDE0GIDU6RgzQ6NTAgdEoaeFzbF92YWxIZTO0U0ezN1IzMyfvcGVMZEJCTEFWeVN3PTOmdFsaWRtaW51aiPhnPTI2/nantv.stream/live-orgin/nantv.stream/playlist.m3u8
RTV (720p) | Unknown | http://tvsen5.aynascope.net/RtvHD/index.m3u8
RTV (720p) | Unknown | https://app24.jagobd.com.bd/c3VydmVyX8RpbEU9Mi8xNy8yMFDEEHGcfRgzQ6NTAgdEoaeFzbF92YWxIZTO0U0ezN1IzMyfvcEdsEfeDeKiNkVN3PTOmdFseWRtaW51aiPhnPTI2/rtv-sg.stream/index.m3u8
Nexus TV (576p) | Unknown | https://tvsen6.aynaott.com/Epm7WrFa/index.m3u8
Maasranga TV (720p) | Unknown | https://tvsen5.aynaott.com/maasrangatv/index.m3u8
Rajdhani TV (1080p) | Unknown | https://stream.shariarsuvo.com/hls5/rajdhanicable.m3u8
NTV (720p) | Unknown | https://tvsen5.aynaott.com/xV4jEKf3D9zc/index.m3u8
Duronto TV (720p) | Unknown | https://tvsen6.aynaott.com/6xyZ3N4oHv2KBJdB6W4p/index.m3u8
RTV (720p) | Unknown | https://tvsen5.aynaott.com/RtvHD/index.m3u8
Ekushey TV (480p) | Unknown | https://ekusheyserver.com/etvlivesn.m3u8
Star Jalsha HD | Star Jalsha | http://premiumtvs.space/live/YqXTywueEV/damp2purchase/198.ts
Sananda TV | Indian Bangla | http://27.124.71.27/Zee_Bangla/tracks-v1a1/mono.m3u8
Ananda TV | Bangladesh | https://tvsen6.aynaott.com/LeUAm4F1iixYns3s3Non/index.m3u8
Sananda TV | Indian Bangla | https://live.sanandatelevision.in/sananda/index.m3u8
ATN News | Bangladesh | https://tvsen6.aynaott.com/da6WMXAk/index.m3u8
Boishakhi TV | Bangladesh | https://tvsen6.aynaott.com/1d3uG9VCgrR9DRtWZM57/index.m3u8
BTV Chattogram | Bangladesh | https://tvsen6.aynaott.com/TjGR1GcxKetHNVcMVxbq/index.m3u8
Desh TV | Bangladesh | https://tvsen6.aynaott.com/ryFkXfd1a4CQ7mMdc820/index.m3u8
Channel I | Bangladesh | https://tvsen6.aynaott.com/FNHpYvGZ7FkCE10PwTHm/index.m3u8
Ekattor TV | Bangladesh | https://tvsen6.aynaott.com/EWDrV5QskgarZEUBb3pU/index.m3u8
Ekushe ETV | Bangladesh | https://tvsen6.aynaott.com/y4mEVZNAbeNWTbd6Z2Pw/index.m3u8
Bein Sports Extra 2 | Sports | https://bein-esp-xumo.amagi.tv/playlistR1080p.m3u8
Sony 8 | Indian Bangla | https://stream.ottplus.live/live/sony_aath_abr/index.m3u8
Ekhon TV | Bangladesh | https://tvsen6.aynaott.com/fbgZV3X17hwWcyfZ4pdb/index.m3u8
Global TV | Bangladesh | https://tvsen6.aynaott.com/y0q9eFAuquAtvTxRzUHq/index.m3u8
NTV | Bangladesh | https://tvsen5.aynaott.com/xV4jEKf3D9zc/tracks-v1a1/mono.ts.m3u8
My TV | Bangladesh | https://tvsen6.aynaott.com/XMpHaEf0ANBhv8w6NWR7/index.m3u8
Willow Extra | Sports | http://27.124.71.27/Willow_Extra/index.m3u8
SA TV | Bangladesh | https://tvsen6.aynaott.com/rELXiuUXqbgzPb06Npom/index.m3u8
A Sports | Sports | https://tvsen6.aynaott.com/zv68oqPDu7MZZwmHhRxt/index.m3u8
MTRSPT | Sports | https://amg02873-kravemedia-mtrspt1-sportstribal-ajosc.amagi.tv/playlist/amg02873-kravemedia-mtrspt1-sportstribal/playlist.m3u8
Horse & Country | Sports | https://hncfree-samsungau.amagi.tv/playlist.m3u8
RTV | Bangladesh | http://tvsen5.aynascope.net/RtvHD/tracks-v1a1/mono.ts.m3u8
Sony TV HD | India | http://premimum.online:80/live/jen12345/jen54321/98854.ts
Star Sports 1 Hindi HD | Sports | http://41.205.93.154/STARSPORTS1/index.m3u8
Channel 1 | Bangladesh | https://stream.ottplus.live/live/channel_1_hd_abr/live/channel_1_hd_720/chunks.m3u8
Pardesi TV | India | http://stream.pardesitv.online/pardesi/tracks-v1a1/mono.m3u8
Hindi Hits HD | Music | http://146.59.253.52:8080/hindihitshd/index.m3u8
Radio BBC | Radio | https://a.files.bbci.co.uk/ms6/live/3441A116-B12E-4D2F-ACA8-C1984642FA4B/audio/simulcast/hls/nonuk/audio_syndication_vlow_sbr_v1/cfs/bbc_world_service_news_internet.m3u8
Music TV | Music | http://bitcdn-kronehit.bitmovin.com/v2/hls/chunklist_b3128000.m3u8
Star Sports 2 HD | Sports | http://tvsen5.aynascope.net/cXPB2LKkErN9/index.m3u8
Shemaroo Bollywood | India | https://cdn-uw2-prod.tsv2.amagi.tv/linear/amg00864-shemarooenterta-shemabollywood-ono/playlist.m3u8
Bhojpuri Cinema | India | https://live-bhojpuri.akamaized.net/liveabr/playlist.m3u8
Trace Sport | Sports | https://lightning-tracesport-samsungau.amagi.tv/playlist.m3u8
Action Bollywood Movies | Others | https://amg01076-lightningintern-actionhollywood-samsungnz-82rry.amagi.tv/playlist/amg01076-lightningintern-actionhollywood-samsungnz/playlist.m3u8
Mohona TV | Bangladesh | https://stream.ottplus.live/live/mohona_tv_abr/index.m3u8
Rongeen TV | Kids | https://server.thelegitpro.in/rongeentv/rongeentv/tracks-v1a1/mono.m3u8
YRF Music | Music | https://cdn-uw2-prod.tsv2.amagi.tv/linear/amg01412-xiaomiasia-yrfmusic-xiaomi/playlist.m3u8
Sony Sports 2 HD | Sports | https://stream.ottplus.live/live/ten_2_hd_abr/live/ten_2_hd_720/chunks.m3u8
Digital Fashion | Others | http://115.187.41.216:8080/hls/digitalfashion/index.m3u8
TNT Music | Music | https://tntm.mediacdn.ru/cdn/tntmusic/playlist.m3u8
Doraemon | Bangla | 24/7 | https://live20.bozztv.com/giatvplayout7/giatv-209902/tracks-v1a1/mono.ts.m3u8
Motu Patlu | Cartoons | 24/7 | https://live20.bozztv.com/giatvplayout7/giatv-209622/tracks-v1a1/mono.ts.m3u8
Gopal Bhar | Cartoons | 24/7 | https://live20.bozztv.com/giatvplayout7/giatv-209611/tracks-v1a1/mono.ts.m3u8
South Movies | Hindi | 24/7 | https://live20.bozztv.com/giatvplayout7/giatv-209593/tracks-v1a1/mono.ts.m3u8
Hindi Movies | Hindi | 24/7 | https://live20.bozztv.com/giatvplayout7/giatv-209612/tracks-v1a1/mono.ts.m3u8
Amar Bangla | Bangla | https://app.ncare.live/c3VydmVyX8RpbEU9Mi8xNy8yMDE0GIDU6RgzQ6NTAgdEoaeFzbF92YWxIZTO0U0ezN1IzMyfvcGVMZEJCTEFWeVN3PTOmdFsaWRtaW51aiPhnPTI/amarbanglatv.stream/playlist.m3u8
Amar Digital TV | Bangla | http://115.187.41.216:8080/hls/amardigital/index.m3u8
ANANDA TV HD | Bangla | https://app24.jagobd.com.bd/c3VydmVyX8RpbEU9Mi8xNy8yMFDEEHGcfRgzQ6NTAgdEoaeFzbF92YWxIZTO0U0ezN1IzMyfvcEdsEfeDeKiNkVN3PTOmdFseWRtaW51aiPhnPTI2/anandatv.stream/tracks-v1a1/mono.m3u8
ASIAN TV | Bangla | https://tvsen6.aynaott.com/pKb5k6NnzxsKpWUs6E8M/index.m3u8
ATN BANGLA | Bangla | http://tvsen5.aynascope.net/atnbangla/index.m3u8
ATN Bangla UK | Bangla | https://app.ncare.live/live-orgin/atnbanglauk-off.stream/playlist.m3u8
Ayna TV | Bangla | https://app24.jagobd.com.bd/c3VydmVyX8RpbEU9Mi8xNy8yMFDEEHGcfRgzQ6NTAgdEoaeFzbF92YWxIZTO0U0ezN1IzMyfvcEdsEfeDeKiNkVN3PTOmdFseWRtaW51aiPhnPTI2/ayna.stream/tracks-v1a1/mono.m3u8
BANGLA TV | Bangla | https://tvsen6.aynaott.com/39ee93nUbCCmm5LsyD4t/index.m3u8
BANGLA VISION | Bangla | https://tvsen5.aynaott.com/banglavision/index.m3u8
Bangla+ HD | Bangla | https://live-stream.utkalbongo.com/hls/livebanglatvstream.m3u8
BHI Channel | Bangla | https://server.livelegitpro.in/bhichannel/bhichannel/index.m3u8
BIJOY TV | Bangla | https://tvsen6.aynaott.com/N8Xbo5vdwVU6sF43RsW0/index.m3u8
Channel 52 | Bangla | http://str24.l9574.com/503.stream/tracks-v1a1/mono.m3u8
Colors Bangla HD | Bangla | https://catchup.yuppcdn.net/amazonv2/36/preview/colorsbanglahd/master/chunklist.m3u8
Colors Bangla HD (Ads only) | Bangla | https://iptvcable.netlify.app/Altogether-007/Kolkata/ColorsBanglaHD.m3u8
Discovery Bangla | Bangla | http://202.70.146.135:8000/play/a05z/index.m3u8
Enter TV | Bangla | https://live1.entertv.com.bd/entertv/tracks-v1a1/mono.m3u8
Enter10 Bangla HD | Bangla | https://live-bangla.akamaized.net/liveabr/pub-iobanglakp3sff/live_240p/chunks.m3u8
G-Serise | Bangla | https://vods2.aynaott.com/gseriesDrama/tracks-v1a1/mono.ts.m3u8
